식별 ID,수집한 플랫폼,수집한 종목,날짜,뉴스 제목,뉴스 내용
0002935127,네이버,삼성전자,2025-03-20T10:23:00+09:00,[시황] FOMC 결과에도 ‘별로 안 올랐네’…코스피 2640선 등락,"외인·기관 ‘동반 사자’에도 상승폭 조절
코스닥, 개인 매도세에 장중 하락 전환
美 3대지수 상승 마감에 대형주 중심 강세
20일 오전 서울 중구 하나은행 본점 딜링룸 현황판에 코스피와 원·달러 환율이 표시돼 있다. ⓒ연합뉴스
[데일리안 = 서진주 기자] 국내 대표지수인 코스피·코스닥 지수가 나란히 상승 출발했다. 미국 연방공개시장위원회(FOMC)의 금리 인하 전망에 반색한 것인데 상승 폭은 조절하고 있는 모양새다.

20일 한국거래소에 따르면 코스피지수는 오전 10시 20분 현재 전 거래일 대비 11.84포인트(0.45%) 오른 2640.46을 가리키고 있다. 이날 지수는 29.54포인트(0.74%) 상승한 2648.16으로 출발한 뒤 강세를 지속하고 있다.

투자 주체별로 보면 개인이 985억원 순매도해 지수 하락을 유도하고 있으나 외국인과 기관이 각각 664억원, 119억원 순매수해 지수 상승을 이끌고 있다.

코스피 시가총액 상위종목 중에서는 삼성전자(1.79%)·SK하이닉스(0.73%)·LG에너지솔루션(1.82%)·삼성바이오로직스(0.05%)·삼성전자우(1.95%)·네이버(0.24%) 등이 올랐다. 다만 현대차(-0.25%)·셀트리온(-0.85%)·기아(-1.34%)·한화에어로스페이스(-3.44%) 등은 약세를 보이고 있다.

같은 시간 코스닥 지수는 전 거래일보다 0.80포인트(0.11%) 내린 737.55를 가리키고 있다. 지수는 4.71포인트(0.64%) 높은 743.06으로 개장했으나 장중 하락 전환했다.

투자 주체별로는 개인이 849억원어치 사들였고 기관과 외국인은 각각 455억원, 246억원어치 팔아치웠다.

코스닥 시가총액 상위 종목 중에서는 에코프로비엠(1.52%)·HLB(0.28%)·에코프로(0.83%)·레인보우로보틱스(0.16%)·휴젤(0.30%)·클래시스(2.44%) 등이 오르고 있다. 반면 알테오젠(-2.86%)·삼천당제약(-0.66%)·코오롱티슈진(-9.07%)·리가켐바이오(-1.35%) 등은 내리고 있다.

이날 국내 증시는 간밤 미국 뉴욕증시 3대지수가 상승 마감한 영향을 받은 것으로 풀이된다. 19일(현지시간) FOMC가 ‘연내 2차례 기준금리 인하’ 전망을 유지하자 3대 지수는 일제히 올랐다.

스탠더드앤드푸어스(S&P)500지수는 전 거래일보다 60.63포인트(1.08%) 상승한 5675.29에 장을 닫았다. 나스닥종합지수는 246.67포인트(1.41%) 오른 1만7750.79에, 다우존스30산업평균지수는 전 거래일보다 383.32포인트(0.92%) 높은 4만1964.63에 거래를 마쳤다.

이성훈 키움증권 연구원은 “FOMC 결과에 따른 미 증시 반등에 힘입어 대형주 중심으로 상승 출발했다”며 “국내 지수 방향성과 밀접한 반도체 업종을 중심으로 외국인 수급 유입이 지속될 수 있는지 주목해야 한다”고 말했다.

환율은 1450원 후반대에서 움직이고 있다. 이날 서울 외환시장에서 원·달러 환율은 전 거래일 대비 5.1원 오른 1458.5원으로 출발했다."
0004463534,네이버,삼성전자,2025-03-20T10:22:00+09:00,이재명-이재용 만남…무슨 말 오가나?,"[서울경제]

이재명 더불어민주당 대표와 이재용 삼성전자 회장이 20일 서울 강남구 삼성 청년 소프트웨어 아카데미(SSAFY)에서 만나 인사하고 있다. 이 대표와 이 회장은 이날 '청년 취업 지원 현장 간담회'에 참석해 경제 위기 속 청년들의 사회 진출 지원 방안을 모색할 예정이다. 오승현 기자 2025.03.20"
0015276154,네이버,삼성전자,2025-03-20T10:22:00+09:00,"李 ""기업 잘돼야 나라 잘되고 삼성 잘살아야 투자자도 잘살아""","""삼성이 경제 성장에 견인차 역할 잘해 주시길 부탁""


악수하는 이재명 대표와 이재용 회장
(서울=연합뉴스) 박동주 기자 = 더불어민주당 이재명 대표(오른쪽)가 20일 서울 강남구 멀티캠퍼스 역삼 SSAFY 서울캠퍼스에서 열린 청년 취업 지원을 위한 현장 간담회에서 이재용 삼성전자 회장과 악수하고 있다. 2025.3.20 [공동취재] pdj6635@yna.co.kr


(서울=연합뉴스) 박경준 오규진 기자 = 더불어민주당 이재명 대표는 20일 ""기업이 잘돼야 나라가 잘되고, 삼성이 잘 살아야 삼성에 투자한 사람들도 잘 산다""고 말했다.

이 대표는 이날 서울 강남구 '삼성 청년 SW 아카데미'(SSAFY)를 방문해 이재용 삼성전자 회장을 만난 자리에서 ""지금까지 해왔던 것처럼 삼성이 경제 성장에 견인차 역할을 잘해 주시길 부탁드린다""며 이같이 밝혔다.

이 대표는 ""경제 상황이 어렵긴 하지만 우리의 역량과 의지로 잘 이겨낼 것으로 본다""며 ""일자리든, 삶의 질이든 다 경제활동에서 나오는 만큼 글로벌 경쟁이 격화한 상황에서 대기업의 국제경쟁력을 키우는 것은 정말 중요하다""고 강조했다.

그러면서 ""삼성이 여러 어려움을 이겨내고, 그 과정에서 훌륭한 생태계가 만들어지고 많은 사람이 과실을 누리는 새로운 세상을 열어가길 기대한다'고 했다.

이재용 회장과 이재명 대표, 간담회 앞서 환담
(서울=연합뉴스) 박동주 기자 = 더불어민주당 이재명 대표와 이재용 삼성전자 회장이 20일 서울 강남구 삼성 청년 소프트웨어 아카데미(SSAFY)에서 열린 '청년 취업 지원 현장 간담회'에 앞서 환담하고 있다. 2025.3.20 [공동취재] pdj6635@yna.co.kr


이 대표는 ""정부가 해야 할 가장 중요한 일이 국민에게 희망을 만드는 일인데, 우리가 살아온 시대와 달리 청년이 기회를 찾기 어렵다""며 ""청년들이 기회를 찾는 길에 삼성이 역량을 쏟아주신 데 감사하다""고 덧붙였다.

kjpark@yna.co.kr"
0013130456,네이버,삼성전자,2025-03-20T10:22:00+09:00,인사 나누는 이재명 대표-이재용 회장,[서울=뉴시스] 김근수 기자 = 이재명 더불어민주당 대표와 이재용 삼성전자 회장이 20일 오전 서울 강남구 멀티캠퍼스 역삼 SSAFY 서울캠퍼스에서 인사를 나누고 있다. (공동취재) 2025.03.20. photo@newsis.com
0013130453,네이버,삼성전자,2025-03-20T10:22:00+09:00,인사하는 이재용 삼성전자 회장,[서울=뉴시스] 김근수 기자 = 이재용 삼성전자 회장이 20일 오전 서울 강남구 멀티캠퍼스 역삼 SSAFY 서울캠퍼스에서 이재명 더불어민주당 대표에 인사하고 있다. (공동취재) 2025.03.20. photo@newsis.com
0013130457,네이버,삼성전자,2025-03-20T10:22:00+09:00,이재명 대표 기다리는 이재용 회장,[서울=뉴시스] 김근수 기자 = 이재용 삼성전자 회장이 20일 오전 서울 강남구 멀티캠퍼스 역삼 SSAFY 서울캠퍼스에서 이재명 더불어민주당 대표를 맞이하기 위해 기다리고 있다. (공동취재) 2025.03.20. photo@newsis.com
0013130460,네이버,삼성전자,2025-03-20T10:22:00+09:00,"이재명-이재용 만남, '반도체 지원법' 논의 무르익을까?","반도체 연구직 '주 52시간예외' 논의할 지 관심
美 관세 정책 반도체 대응방안 등도 주목거리
용인 반도체 클러스터 지원 방안도 관심사
[서울=뉴시스] 고승민 기자 = 이재명 더불어민주당 대표가 3일 서울 여의도 국회에서 '행복하고 정의로운 대한민국, 반도체특별법 노동시간 적용제외 어떻게?'를 주제로 열린 더불어민주당 정책디베이트 3에서 토론회 개최 배경에 대해 설명하고 있다. 2025.02.03. kkssmm99@newsis.com
[서울=뉴시스]이인준 기자 = 이재용 삼성전자 회장이 이재명 더불어민주당 대표와 만나 청년 취업 등 경제 전반에 대해 의견을 나눈 가운데, 반도체 연구직에 주 52시간 근무 예외를 적용하는 ‘반도체 특별법’이 이번 만남에서 어느 정도 논의될 지 주목된다.

20일 업계에 따르면 이 회장과 이 대표는 이날 오전 10시 서울 강남구 역삼동 삼성 청년 소프트웨어(SW) 아카데미(SSAFY·사피) 멀티캠퍼스에서 청년 취업 지원을 주제로 현장 간담회에 나선다. 두 사람이 각각 삼성의 총수와 야당의 대표로서, 공식 만남을 갖는 것은 처음이다.

이 회장과 이 대표는 이 자리에서 환담을 나누며 경제 현안에 대해서도 논의할 것으로 보인다. 특히 반도체 업계 숙원인 '반도체 특벌법' 국회 통과에 대한 의견을 교환할 지 주목된다.

반도체 업계에서는 글로벌 반도체 시장의 패권 경쟁 속에서 '주 52시간 근무제'가 산업 경쟁력의 발목을 잡고 있다고 본다.

근무시간 제한이 고객사의 요구에 즉각적으로 대응하는 데 어려움을 작용하고 있다는 것이다. 이에 따라 반도체 연구직에 한해 주 52시간 근무 예외를 적용해줄 것을 정부와 국회에 요청한 상태다.

반면 민주당은 근로기준법 체계를 무력화할 수 있다는 점과 반도체 등 특정 산업에 특혜 논란을 일으킬 수 있다는 이유로 이 같은 노동시간 예외 규정에 반대하고 있다.

다만 이재명 대표가 최근 반도체특별법에 대한 정책 토론회 등에서 ""예외 규정 적용을 검토해볼 수 있다""는 입장을 밝히며, 민주당 입장에도 변화가 나올 수 있다는 관측이다.

최근 정부도 정부는 반도체 R&D 분야의 특별 연장 근로기간을 현행 3개월에서 6개월로 늘리는 특례를 시행하기로 했다. 하지만 반도체 업계는 이 이상의 근본 해법이 필요하다고 본다. 이에 야당 반대로 국회에 계류돼 있던 반도체 특별법의 국회 논의가 다시 재개될 지 여부에 관심이 쏠린다.

이밖에 트럼프 정부의 관세 정책에 따른 한국 반도체 대응 방안, 용인 반도체 클러스터 조성 지원 방안 등도 이번 만남에서 거론될 가능성이 제기된다.

【서울=뉴시스】 이재용 삼성전자 회장(당시 부회장)이 20일 삼성 청년 소프트웨어 아카데미(SSAFY) 광주 교육센터를 방문해 소프트웨어 교육을 참관하고 교육생들과 기념촬영하고 있다. 2019.08.20. (사진=삼성전자 제공)photo@newsis.com"
0013130452,네이버,삼성전자,2025-03-20T10:22:00+09:00,인사 나누는 이재명 대표-이재용 회장,[서울=뉴시스] 김근수 기자 = 이재명 더불어민주당 대표와 이재용 삼성전자 회장이 20일 오전 서울 강남구 멀티캠퍼스 역삼 SSAFY 서울캠퍼스에서 인사를 나누고 있다. (공동취재) 2025.03.20. photo@newsis.com
0013130454,네이버,삼성전자,2025-03-20T10:22:00+09:00,인사 나누는 이재명 대표-이재용 회장,[서울=뉴시스] 김근수 기자 = 이재명 더불어민주당 대표와 이재용 삼성전자 회장이 20일 오전 서울 강남구 멀티캠퍼스 역삼 SSAFY 서울캠퍼스에서 인사를 나누고 있다. (공동취재) 2025.03.20. photo@newsis.com
0015276151,네이버,삼성전자,2025-03-20T10:21:00+09:00,이재명 대표에게 인사하는 이재용 회장,"(서울=연합뉴스) 박동주 기자 = 이재용 삼성전자 회장이 20일 서울 강남구 멀티캠퍼스 역삼 SSAFY 서울캠퍼스에서 열린 더불어민주당 청년 취업 지원을 위한 현장 간담회를 앞두고 로비에 마중 나와 이재명 대표에게 인사하고 있다. 2025.3.20 [공동취재]

pdj6635@yna.co.kr"
0001062316,네이버,삼성전자,2025-03-20T10:01:00+09:00,"삼성전자·LG전자, 中 최대 가전 전시회 ‘AWE 2025′ 참가… AI 가전 대거 선보인다","삼성전자가 20일부터 23일(현지시간)까지 중국 상하이에서 개최되는 중국 최대 가전 전시회 ‘AWE 2025′에 꾸린 전시 부스./삼성전자 제공

삼성전자와 LG전자가 20일부터 23일(현지시간)까지 중국 상하이에서 개최되는 중국 최대 가전 전시회 ‘AWE 2025′에 참가해 인공지능(AI) 가전을 대거 전시한다고 20일 밝혔다.

삼성전자는 신국제박람센터에 약 1512㎡ 규모의 전시공간을 마련하고, ‘모두를 위한 AI’ 비전을 실현하는 다양한 비스포크 AI가전과 연결 시나리오를 선보인다.

비스포크 AI가전은 삼성전자의 보안 솔루션 ‘녹스’와 기기 연결 경험을 제공하는 ‘스마트싱스’, AI 음성비서 ‘빅스비’를 기반으로 AI 기능을 제공한다.

이번에 전시된 비스포크 AI가전은 9형 스크린을 탑재한 ‘비스포크 AI 하이브리드’ 냉장고 신제품과 7형 스크린을 탑재한 세탁건조기 ‘비스포크 AI 콤보’ 등 AI 기능의 사용성을 높이는 ‘스크린’을 탑재한 것이 특징이다.

또 삼성전자는 중국의 평균적인 주방 가구장 크기에 맞춰 600mm 깊이로 슬림한 디자인을 갖춘 동시에 용량은 501L로 최대화한 중국향 ‘키친핏 맥스(Max)’ 냉장고도 선보였다.

황태환 삼성전자 DA사업부 부사장은 “다양한 AI 기능과 스크린을 탑재한 비스포크 AI가전은 소비자에게 차별화된 AI 경험을 제공한다”며 “소비자의 일상에 혁신을 더하는 AI홈 경험을 글로벌 시장에 지속 확대해 나갈 것”이라고 말했다.

LG전자가 20일부터 23일(현지시간)까지 중국 상하이에서 개최되는 중국 최대 가전 전시회 ‘AWE 2025′에 꾸린 전시 부스../LG전자 제공

LG전자는 올해 AWE에 ‘다양한 라이프스타일을 위한 LG전자의 공감지능(을 주제로 규모 1104㎡ 전시관을 마련해 AI 홈 솔루션을 선보인다. 아시아 고객들의 다양한 라이프스타일을 고려한 AI 가전, IoT 기술 등을 맞춤형으로 제안하고 핵심 부품 기술력에 AI를 더한 ‘AI 코어테크’를 소개한다.

LG전자는 AI 홈을 이번 전시에서 구현했다. 부스 입구에 설치된 하이라이트 존에서는 AI 홈 허브 ‘LG 씽큐 온’과 집 안 곳곳에 설치된 센서를 통해 고객의 말과 행동, 환경을 감지하고 고객과 대화하며 연결된 가전과 IoT 기기를 제어하는 모습을 보여준다. AI 홈 플랫폼 LG 씽큐를 활용해 나에게 맞는 가전을 만들어가는 ‘씽큐 업(ThinQ UP)’과 고장이나 이상징후 등 제품의 상태를 관리하는 ‘씽큐 케어’ 등이 전시된다.

관람객들은 AI로 세탁물의 무게∙옷감 등을 분석해 세탁 강도를 자동 조절하는 AI DD모터를 적용한 세탁기와 고객이 바람의 세기나 방향을 조절하지 않아도 AI가 공간을 분석해 최적의 온도를 맞춰주는 에어컨, AI가 문개폐 시간, 냉장고 내부 확인 시간 등을 볼 수 있다.

류재철 LG전자 HS사업본부장(사장)은 “아시아 고객들에게 LG전자의 혁신적인 제품과 기술력을 알려 글로벌 프리미엄 가전 브랜드로서의 입지를 다지겠다”고 말했다."
0005563998,네이버,삼성전자,2025-03-20T10:01:00+09:00,"삼성, 日맥셀에 특허침해 피소…소송 2년만에 ITC 제소","작년 12월 6개 특허 침해 혐의로 ITC 제소
맥셀 ""삼성, 공정한 라이선스 계약 거부""
텍사스 법원 재판에도 영향 미칠 듯


삼성전자가 자사 특허기술을 무단으로 사용해 만든 스마트폰·태블릿 PC를 미국에 판매하고 있다는 혐의로 일본 맥셀(구 히타치)에 피소됐다. 2023년 9월 맥셀의 제소로 시작된 미 텍사스 동부지방법원에서의 특허 침해 소송 관련 판결이 나오기도 전에 미국 국제무역위원회(ITC)에서 양사는 또다시 법리 다툼을 벌이게 됐다.

20일 미국 ITC에 따르면 맥셀은 미 관세법 제337조에 따라 작년 12월 17일 삼성전자와 삼성전자 미국 법인을 상대로 특허 침해 소송을 제기했다. 이를 토대로 ITC는 지난 1월 23일 조사를 개시했다.

소장에 따르면 맥셀 측이 침해했다고 주장한 특허는 총 6개로 스마트폰, 카메라, 비디오 처리 장치의 촬영·전송·연결 기술이 주를 이룬다. 이미지 합성, 자동 초점·화이트 밸런스 조정, GPS 태깅, 무선 데이터 전송 및 원격 제어 기능 등을 포함하고 있다.

맥셀은 삼성 제품의 미국 수입 배제 명령을 요청하면서 미국 시장에 미치는 영향이 제한적일 것이란 주장도 펼쳤다. 애플과 모토로라 등 미국 스마트폰 시장 내 대체재가 충분한 만큼 공공 이익에 미치는 영향은 크지 않을 것이란 얘기다.

법리 다툼은 길어질 전망이다. 삼성 측에선 우선 정보처리장치 관련 특허(번호 11445241)에 대해 삼성 측은 미국 특허심판원(PTAB)의 IPR(무효심사) 절차가 진행 중인 만큼 ITC가 해당 특허에 대한 조사를 미뤄야 한다는 주장을 펼쳤다. PTAB의 최종 판결 결과는 올해 12월 11일까지 나올 예정이다.

이 문제가 중요한 이유는 ITC의 판정이 현재 텍사스 동부지방법원에서 진행 중인 양사 간 특허 침해 소송에 영향을 미칠 수 있기 때문이다. 블룸버그에 따르면 삼성전자는 ITC에서 조사 중인 특허(11445241)가 현재 법원에 제소된 특허(10129590)의 연속 특허로 동일 쟁점을 공유한 만큼, ITC 조사 결과가 나올 때까지 부분적으로 소송을 중단해달라고 텍사스 연방 판사에게 요청했다.

삼성 측은 삼성 제품의 미국 수입 금지 조치가 공익을 심각하게 해칠 것이란 입장도 소장을 통해 전달했다. 현재 삼성은 미국 스마트폰 시장 점유율 2위 사업자이며, 태블릿 PC 점유율은 3번째로 높다. 안드로이드 스마트폰 기준으로는 53%에 달한다. 삼성의 미 텍사스 오스틴 공장을 언급하며 미국 제조업의 피해도 주장했다.

맥셀은 아시아경제의 이메일 질의에 ""오랜 기간 삼성과 원만하고 공정한 라이선스 계약을 체결하기 위해 노력해 왔다""며 ""업계 경쟁사들이 맥셀과 공정한 특허 라이선스를 체결한 데 반해 삼성은 이에 응하지 않고 있다""고 답했다. 삼성전자는 ""소가 진행 중인 상황으로 밝힐 수 있는 게 없다""고 밝혔다. 맥셀 측 법률 대리인은 메이어 브라운이며, 삼성 측은 DLA 파이퍼다. DLA 파이퍼는 과거 이동통신 네트워크 관련 소송 등에서 삼성 측을 대리한 바 있다.

한편, 맥셀이 법원이 아닌 행정소송 성격의 ITC를 선택한 배경에는 신속한 압박 목적이 주효했던 것으로 관측된다. ITC 조사는 통상 12~16개월 이내에 나오기 때문이다. 상대방의 특허침해가 인정될 경우 미국 수입 판매 금지 조치를 요구할 수 있다."
